10 Cats;Realistic Fiction;Sequence of Events             predict;Nine cats play and sleep when a tenth cat falls among them.
Fun, Fun, Fun;Informational;"Compare and Contrast 
summarize";Animals of different sizes are shown having fun jumping.
Get Well, Bell Doll;Realistic Fiction;/l/ spelled -ll;Lill got a doll named Bell. Bell had a fall, and Lill put her in bed to get well.
Get Wet, Ken!;Realistic Fiction;Consonants y, k, v          Short e (VC/CVC) ;Ken and his big tan van get wet. 
Go!;Realistic Fiction;summarize ;In this book, two children are helping their dad build a toy racecar. 
Grab It!;Informational;Categorize and Classify   question;A group of children explore the beach.
Grandpa�s Visit;Realistic Fiction;summarize;Ana and her family have a visit from Grandma.
Hands Can Do Anything;Realistic Fiction;Initial l and t;This story shows children using their hands as shovels at the beach.
Hats;Realistic Fiction;Compare and Contrast;The character in this story points out all kinds of hats.
Heat and Eat!;Informational;Categorize and Classify;A picture book of things that can be heated and change once heated.
Hooray for Snail!;Fantasy;predict/infer;When Snail gets up to bat, he hits the ball to the moon and back. As slow as he is, will he make it all the way back to home plate without being tagged out?
How Many Frogs?;Informational;predict/infer;A family looks for frogs in a forest and in a pond.
I Can Take Care of the Earth;Informational;Categorize and Classify;A book about ways to care for the earth. 
I Have a Pet;Realistic Fiction;monitor                                           self-question;A humorous story about a pet show that turns chaotic, but ends happily for all contestants.
I Like To Ride;Informational;summarize;In this book, children will read about the things children like to do with their families and friends.
I Love Animals;Realistic Fiction;evaluate;A delightful picture book depicting the activity in a busy barnyard.
I Want a Pet;Realistic Fiction;Compare and Contrast;The boy in this story wants a pet, a green pet.
I Went Walking;Realistic Fiction;predict/infer;While taking a walk, a young boy has farm animals of different colors join him.
Ian and the Seed;Realistic Fiction;Long e words;For his sixth birthday Ian's grandmother gives him a seed to grow a plant.
In the Box;Realistic Fiction;Story Structure                  question;Bear carries an empty box up the road - his friends all wonder what is inside the box.
In the Van;Realistic Fiction;Fantasy/Realism     monitor/clarify;Ken lets his cold, wet pets inside his warm, dry van.
It�s Too Loud;Realistic Fiction;Compare and Contrast;A book that focuses on sounds that are too loud and can hurt hearing. 
Jake�s Map;Realistic Fiction;Main Idea and Details;Jake draws a map of all the important locations in his neighborhood.
Jeff and Ruff;Realistic Fiction;/f/ spelled -ff;Jeff and his dog Ruff huff and puff on their way up the big hill.
Jobs;Informational;Draw Conclusions    summarize;Each member of a family has a chore to do around the house, and even the dog helps.
Jobs at Home;Informational;Draw Conclusions    summarize;A family does their household chores.
Jump, Jill, Jump;Realistic Fiction;Short u and i words;In this story, children play jump rope in the park.
Just Like Daddy;Fantasy;summarize                    evaluate;This is a tender story about a little bear who tries to be like his dad from the start of the day to just about the end. 
Just Right!;Fantasy;Main Idea and Details  question;A curious raccoon tries to figure out who is moving in next door.
Kid, Kid!;Realistic Fiction;Consonant k;Kid the goat is hungry, and nips at the yak and Ken until Ken feeds Kid.
Kids, Moms, and Dads;Realistic Fiction;/z/ spelled s;At a picnic kids, moms and dads eat hot dogs on buns, hams and yams and have lots of fun.
Let�s Grab It!;Informational;Categorize/Classify   question;Children at the beach find various items and pick them up.
Let's Trim the Track;Realistic Fiction;Words with clusters with r   Contractions with 's;Sam, Fran and Gran trim the grass at the track.
Living Things;Informational;Categorize and Classify;This is a picture book focusing on characteristics of living things.
Living Things (Life Science);Informational;Compare and Contrast;A picture book comparing nonliving and living things. 
Liz Gnat on a Trip;Fantasy;Silent g in gn;Liz Gnat goes on a trip. She has fun in the sun and will go back. 
Looking at Plants (Life Science);Informational;Categorize and Classify;This book teaches children about different types of plants.
Lots of Picking;Realistic Fiction;Verb endings -s, -ed, -ing     Short i words                            Possessives with 's;Kim and her dad pick lots and lots of apples.
Mack Packs His Sack;Realistic Fiction;Consonants -ck;Mack and Zack pack socks in their sacks and put them on their backs.
Making Soup;Fantasy;Story Structure;Hen makes soup! While she is out of the kitchen her friends eat all the soup.
Me and My Pup;Realistic Fiction;monitor/clarify;A six-year-old boy has fun with his puppy.
Me Too!;Realistic Fiction;Compare and Contrast;Pam and Sam compete against each other in the Fun Run race.
Mice Squeak, We Speak;Realistic Fiction;Compare and Contrast;In this rhyming story, children learn that animals speak in their own languages.
Mix it Up!  (Physical Science);Informational;Categorize and Classify;A book that shows how some things mix and some things don�t. Kids test different things by showing different mixtures separately, together, and then mixed. 
Mixing Things (Physical Science);Informational;Cause and Effect;A book that shows how some things mix and some things don�t. Kids test different things by showing different mixtures separately, together, and then mixed. 
Mouse�s Meadow;Realistic Fiction;Categorize and Classify;What lives in a meadow? What is a meadow from the perspective of a mouse? 
My Baby Hog;Realistic Fiction;Initial Consonants                                     f, h, l, qu, s, w,;Baby Hog gets dirty, so the kids hose him down. 
My Dog;Realistic Fiction;question;Dogs like many different things!
My Dog Willy;Realistic Fiction;Sequence;A girl tells about things her dog, Willy, likes to do. 
My Five Senses;Informational;Noting Details;A story about touching, tasting, smelling, hearing, and seeing items.
My Five Senses;Photo Essay;evaluate;Students experience all five senses in this book.
My Pup;Realistic Fiction;Categorize and Classify monitor/clarify;A boy takes his rambunctious puppy for a walk, gives him a bath, and realizes he loves him.
Nat, Nan, and Pam;Realistic Fiction;Compare and Contrast  summarize;Nat, Nan, and Pam belong to a circus family, and like to do things together.
Ned;Realistic Fiction;Compare and Contrast   evaluate;Ned�s owners want to train him, but he isn�t interested.
Not Yet!;Fantasy;Consonants y, k, v          Short e (VC/CVC) ;Hen is trying to fit as many kits as she can get into the tan van.
Old Store, New Store ;Historical;Compare and Contrast;Compare a grocery store from the past to a grocery store in the present. 
On Monday When It Rained;Realistic Fiction;monitor                    evaluate;The story of a young boy's week describing his feelings each day.
One Big Hit;Fantasy;Short Vowels;Nat Cat hits a home run, and poor Nan Pig gets a bee sting while trying to find the ball.
Our Flag;Historical;Main Idea and Details;Children gain a brief history of the development of the flag as a symbol of the United States of America.
Our Plants;Fantasy;Clusters with r;Dog plants seeds to grow despite the fact that Cat and Crow tell him plants wouldn't grow where he planted the seeds. 
Pam Can Pack;Realistic Fiction;Double final consonants    Short a words                     Plurals with -s;Pam has a big tan sack that she can fill with flowers.
Perfect Kite Weather;Realistic Fiction;Cause and Effect;People enter lots of interesting kites in a kite fair.
Pup and Cub Have Fun;Fantasy;Short u;Pup and Cub have fun running and tugging.
Quit It, Zig!;Realistic Fiction;Short u words;Jan makes herself a nice hot cup of cocoa, but her dog Zig knocks it all over the two of them.
Rain;Realistic Fiction;self-question               monitor;This is a colorful account of a day that goes from sun, to rain, to a rainbow. 
Ren Wren Wraps;Fantasy;Silent w in wr;Ren Wren wraps a box for Ron Wren.
Rug Tug;Realistic Fiction;Consonants q, j, z         Short u (VC/CVC);Ten men tug a rug, pull the rug, and make it fit in the tan hut. 
Scrod Scraps for Cat;Realistic Fiction;Triple clusters;Sal feeds Cat the scrod scraps.
Sink or Float?;Informational;Draw Conclusions;A story that shows different items and asks the question, �Will it sink or float?�
Sis Yelled;Realistic Fiction;/d/ spelled -ed;Jon pulled Sis in a wagon and she yelled and yelled the whole way.
Snow Is Cold;Informational;Compare and Contrast;This book is a photographic essay about things that are hot, and things that are cold, like snow.
